link,form,table
,,
"<a href=""https://ekantipur.com/business/2026/01/27/work-in-full-swing-to-lay-foundation-for-new-bridge-over-narayani-river-10-22.html"" onclick=""gaEvent('Homepage Category','अर्थ / वाणिज्य','नारायणी नदीमा नयाँ पुलको जग राख्ने काम धमाधम');"">नारायणी नदीमा नयाँ पुलको जग राख्ने काम धमाधम</a>",,
"<a href=""https://ekantipur.com/author/author-9452"">नारायण शर्मा</a>",,
"<a href=""business/2026/01/27/petroleum-product-imports-are-increasing-28-56.html""><div class=""placeholder""></div><img alt=""Petroleum product imports are increasing"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/money-finance/oil-2712026054345-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""business/2026/01/27/petroleum-product-imports-are-increasing-28-56.html""><div class=""placeholder""></div><img alt=""Petroleum product imports are increasing"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/money-finance/oil-2712026054345-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/business/2026/01/27/petroleum-product-imports-are-increasing-28-56.html"" onclick=""gaEvent('Homepage Category','अर्थ / वाणिज्य','पेट्रोलियम पदार्थ आयात बढ्दो');"">पेट्रोलियम पदार्थ आयात बढ्दो</a>",,
"<a href=""https://ekantipur.com/author/author-9299"">रासस</a>",,
"<a href=""https://ekantipur.com/sports"" onclick=""gaEvent('Homepage Category','खेलकुद','clicked');""><div class=""catName"">Sports</div></a>",,
"<a href=""https://ekantipur.com/sports"" onclick=""gaEvent('Homepage Category','खेलकुद','clicked');""><div class=""catName"">Sports</div></a>",,
,,
"<a href=""sports/2026/01/27/valley-public-wins-on-sunmayas-score-34-40.html""><img alt=""Valley Public wins on Sunmaya's score"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/8-15-1-2712026034928-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""sports/2026/01/27/valley-public-wins-on-sunmayas-score-34-40.html""><img alt=""Valley Public wins on Sunmaya's score"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/8-15-1-2712026034928-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/sports/2026/01/27/valley-public-wins-on-sunmayas-score-34-40.html"" onclick=""gaEvent('Homepage Category','खेलकुद','सुनमायाको स्कोरमा भ्याली पब्लिकको जित');"">सुनमायाको स्कोरमा भ्याली पब्लिकको जित</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid=""9872235"" class=""saveNewsLink"" onclick=""saveNews('9872235',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""sports/2026/01/27/bna-and-bhakti-secondary-school-win-in-basketball-33-33.html""><img alt=""BNA and Bhakti Secondary School win in basketball"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/9-18-2712026034816-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/sports/2026/01/27/bna-and-bhakti-secondary-school-win-in-basketball-33-33.html"" onclick=""gaEvent('Homepage Category','खेलकुद','बास्केटबलमा बीएनए र भक्ति मावि विजयी');"">बास्केटबलमा बीएनए र भक्ति मावि विजयी</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid=""9872225"" class=""saveNewsLink"" onclick=""saveNews('9872225',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""sports/2026/01/27/excelsior-cup-starts-on-wednesday-22-38.html""><img alt=""Excelsior Cup starts on Wednesday"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/excelcior-2712026033610-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/sports/2026/01/27/excelsior-cup-starts-on-wednesday-22-38.html"" onclick=""gaEvent('Homepage Category','खेलकुद','एक्सेल्सियर कप बुधबारदेखि सुरु');"">एक्सेल्सियर कप बुधबारदेखि सुरु</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid=""9872205"" class=""saveNewsLink"" onclick=""saveNews('9872205',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""sports/2026/01/27/u-15-pabson-cricket-league-to-be-held-from-magh-18-38-30.html""><img alt=""U-15 PABSON Cricket League to be held from Magh 12"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/6213049352009758226265483523993310384831114n-2712026125307-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/sports/2026/01/27/u-15-pabson-cricket-league-to-be-held-from-magh-18-38-30.html"" onclick=""gaEvent('Homepage Category','खेलकुद','यू–१५ प्याब्सन क्रिकेट लिग माघ २८ देखि हुने');"">यू–१५ प्याब्सन क्रिकेट लिग माघ २८ देखि हुने</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid=""9871915"" class=""saveNewsLink"" onclick=""saveNews('9871915',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""sports/2026/01/27/15th-khumbu-lhosar-cup-from-magh-24-58-13.html""><img alt=""15th Khumbu Lhosar Cup from Magh 24"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/62084892015261046518225712381165266872003196n-2712026121248-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/sports/2026/01/27/15th-khumbu-lhosar-cup-from-magh-24-58-13.html"" onclick=""gaEvent('Homepage Category','खेलकुद','१५औं खुम्बु ल्होसार कप माघ २४ देखि ');"">१५औं खुम्बु ल्होसार कप माघ २४ देखि </a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid=""9871855"" class=""saveNewsLink"" onclick=""saveNews('9871855',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""https://ekantipur.com/entertainment"" onclick=""gaEvent('Homepage Category','मनोरञ्जन','clicked');""><div class=""catName"">Entertainment</div></a>",,
"<a href=""https://ekantipur.com/entertainment"" onclick=""gaEvent('Homepage Category','मनोरञ्जन','clicked');""><div class=""catName"">Entertainment</div></a>",,
,,
"<a href=""entertainment/2026/01/27/shanti-ram-rais-solo-concert-concludes-48-43.html""><div class=""placeholder""></div><img alt=""Shanti Ram Rai's solo concert concludes"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/f9392357-ed41-4e96-ac09-c0a71618625f-2712026100249-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
"<a href=""entertainment/2026/01/27/shanti-ram-rais-solo-concert-concludes-48-43.html""><div class=""placeholder""></div><img alt=""Shanti Ram Rai's solo concert concludes"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/f9392357-ed41-4e96-ac09-c0a71618625f-2712026100249-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
"<a href=""entertainment/2026/01/27/shanti-ram-rais-solo-concert-concludes-48-43.html""><div class=""placeholder""></div><img alt=""Shanti Ram Rai's solo concert concludes"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/f9392357-ed41-4e96-ac09-c0a71618625f-2712026100249-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
"<a href=""entertainment/2026/01/27/shanti-ram-rais-solo-concert-concludes-48-43.html""><div class=""placeholder""></div><img alt=""Shanti Ram Rai's solo concert concludes"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/f9392357-ed41-4e96-ac09-c0a71618625f-2712026100249-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
"<a href=""entertainment/2026/01/27/shanti-ram-rais-solo-concert-concludes-48-43.html""><div class=""placeholder""></div><img alt=""Shanti Ram Rai's solo concert concludes"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/f9392357-ed41-4e96-ac09-c0a71618625f-2712026100249-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
,,
"<a href=""https://ekantipur.com/entertainment/2026/01/27/shanti-ram-rais-solo-concert-concludes-48-43.html"" onclick=""gaEvent('Homepage Category','मनोरञ्जन','शान्तिराम राईको एकल सांगीतिक कार्यक्रम सम्पन्न');"">शान्तिराम राईको एकल सांगीतिक कार्यक्रम सम्पन्न</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid="""" class=""saveNewsLink"" onclick=""saveNews('9871725',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""entertainment/2026/01/27/aa-bat-aama-passes-censors-30-47.html""><div class=""placeholder""></div><img alt=""'Aa Bat Aama' passes censors"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/aaammmamaa-2712026094445-1000x0.png&amp;w=151&amp;h=150""/></a>",,
"<a href=""entertainment/2026/01/27/aa-bat-aama-passes-censors-30-47.html""><div class=""placeholder""></div><img alt=""'Aa Bat Aama' passes censors"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/aaammmamaa-2712026094445-1000x0.png&amp;w=151&amp;h=150""/></a>",,
"<a href=""entertainment/2026/01/27/aa-bat-aama-passes-censors-30-47.html""><div class=""placeholder""></div><img alt=""'Aa Bat Aama' passes censors"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/aaammmamaa-2712026094445-1000x0.png&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/entertainment/2026/01/27/aa-bat-aama-passes-censors-30-47.html"" onclick=""gaEvent('Homepage Category','मनोरञ्जन','‘आ बाट आमा’को सेन्सर पास');"">‘आ बाट आमा’को सेन्सर पास</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a href=""entertainment/2026/01/27/zk-pokharels-song-indira-released-12-38.html""><div class=""placeholder""></div><img alt=""ZK Pokharel's song 'Indira' released"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/entertainment/82cc2641-ea7a-444a-8d4e-7a6041d8f2ae-1-2712026052728-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""entertainment/2026/01/27/zk-pokharels-song-indira-released-12-38.html""><div class=""placeholder""></div><img alt=""ZK Pokharel's song 'Indira' released"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/entertainment/82cc2641-ea7a-444a-8d4e-7a6041d8f2ae-1-2712026052728-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/entertainment/2026/01/27/zk-pokharels-song-indira-released-12-38.html"" onclick=""gaEvent('Homepage Category','मनोरञ्जन','जिके पोखरेलको गीत ‘इन्दिरा’ सार्वजनिक');"">जिके पोखरेलको गीत ‘इन्दिरा’ सार्वजनिक</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a href=""entertainment/2026/01/26/sita-seeks-power-in-bahuriya-08-25.html""><div class=""placeholder""></div><img alt=""Sita seeks power in 'Bahuriya'"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/-2612026011434-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""entertainment/2026/01/26/sita-seeks-power-in-bahuriya-08-25.html""><div class=""placeholder""></div><img alt=""Sita seeks power in 'Bahuriya'"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/-2612026011434-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/entertainment/2026/01/26/sita-seeks-power-in-bahuriya-08-25.html"" onclick=""gaEvent('Homepage Category','मनोरञ्जन','\'बहुरिया\'मा अधिकार खोज्ने सिता');"">'बहुरिया'मा अधिकार खोज्ने सिता</a>",,
"<a href=""https://ekantipur.com/author/author-ReenaMoktan-btmhT"">रीना मोक्तान</a>",,
"<a href=""entertainment/2026/01/26/laws-are-being-amended-to-develop-expand-and-promote-films-minister-sinha-50-57.html""><div class=""placeholder""></div><img alt=""Laws are being amended to develop, expand and promote films: Minister Sinha"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/1762860073-cci6i-11112025020543-1000x0-2612026100416-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""entertainment/2026/01/26/laws-are-being-amended-to-develop-expand-and-promote-films-minister-sinha-50-57.html""><div class=""placeholder""></div><img alt=""Laws are being amended to develop, expand and promote films: Minister Sinha"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/1762860073-cci6i-11112025020543-1000x0-2612026100416-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/entertainment/2026/01/26/laws-are-being-amended-to-develop-expand-and-promote-films-minister-sinha-50-57.html"" onclick=""gaEvent('Homepage Category','मनोरञ्जन','चलचित्रको विकास, विस्तार र प्रवर्द्धन हुने गरी कानून परिमार्जन हुँदैछ : मन्त्री सिन्हा');"">चलचित्रको विकास, विस्तार र प्रवर्द्धन हुने गरी कानून परिमार्जन हुँदैछ : मन्त्री सिन्हा</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a href=""entertainment/2026/01/26/balchi-leaving-behind-gifts-and-kindness-20-51.html""><div class=""placeholder""></div><img alt=""Gobar Ganesh wins at the box office"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/report-2612026093515-1000x0.png&amp;w=151&amp;h=150""/></a>",,
"<a href=""entertainment/2026/01/26/balchi-leaving-behind-gifts-and-kindness-20-51.html""><div class=""placeholder""></div><img alt=""Gobar Ganesh wins at the box office"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/report-2612026093515-1000x0.png&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/entertainment/2026/01/26/balchi-leaving-behind-gifts-and-kindness-20-51.html"" onclick=""gaEvent('Homepage Category','मनोरञ्जन','बक्स अफिसमा बाजी मार्यो गोबर गणेशले');"">बक्स अफिसमा बाजी मार्यो गोबर गणेशले</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a href=""https://ekantipur.com/world"" onclick=""gaEvent('Homepage Category','विश्व','clicked');""><div class=""catName"">World</div></a>",,
"<a href=""https://ekantipur.com/world"" onclick=""gaEvent('Homepage Category','विश्व','clicked');""><div class=""catName"">World</div></a>",,
,,
"<a href=""world/2026/01/27/severe-storms-in-america-at-least-30-dead-20-25.html""><img alt=""Severe storms in America: At least 30 dead"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/ap26026830219840-2712026033514-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""world/2026/01/27/severe-storms-in-america-at-least-30-dead-20-25.html""><img alt=""Severe storms in America: At least 30 dead"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/ap26026830219840-2712026033514-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/world/2026/01/27/severe-storms-in-america-at-least-30-dead-20-25.html"" onclick=""gaEvent('Homepage Category','विश्व','अमेरिकामा भीषण आँधी : कम्तीमा ३० जनाको मृत्यु');"">अमेरिकामा भीषण आँधी : कम्तीमा ३० जनाको मृत्यु</a>",,
"<a href=""https://ekantipur.com/author/author-9299"">रासस</a>",,
"<a attr-newsid=""9872195"" class=""saveNewsLink"" onclick=""saveNews('9872195',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""world/2026/01/27/top-generals-in-china-after-xi-jinpings-arrest-5-out-of-7-posts-vacant-in-military-commission-42-31.html""><img alt=""Top generals after Xi in China under fire, 5 out of 7 posts vacant in Military Commission"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/china-2712026084828-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/world/2026/01/27/top-generals-in-china-after-xi-jinpings-arrest-5-out-of-7-posts-vacant-in-military-commission-42-31.html"" onclick=""gaEvent('Homepage Category','विश्व','चीनमा सीपछिका शीर्ष जनरल कारबाहीमा, सैन्य आयोगमा ७ मध्ये ५ पद रिक्त');"">चीनमा सीपछिका शीर्ष जनरल कारबाहीमा, सैन्य आयोगमा ७ मध्ये ५ पद रिक्त</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid=""9871585"" class=""saveNewsLink"" onclick=""saveNews('9871585',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""world/2026/01/27/three-police-officers-sentenced-to-death-in-bangladesh-54-44.html""><img alt=""Three police officers sentenced to death in Bangladesh"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/bangaladesh-2712026080845-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/world/2026/01/27/three-police-officers-sentenced-to-death-in-bangladesh-54-44.html"" onclick=""gaEvent('Homepage Category','विश्व','बंगलादेशमा तीन प्रहरीलाई मृत्युदण्डको सजाय ');"">बंगलादेशमा तीन प्रहरीलाई मृत्युदण्डको सजाय </a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid=""9871505"" class=""saveNewsLink"" onclick=""saveNews('9871505',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""world/2026/01/27/us-armada-near-iran-26-17.html""><img alt=""US armada near Iran"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/2-2712026074350-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/world/2026/01/27/us-armada-near-iran-26-17.html"" onclick=""gaEvent('Homepage Category','विश्व','अमेरिकी आर्माडा ईरान नजिक');"">अमेरिकी आर्माडा ईरान नजिक</a>",,
"<a href=""https://ekantipur.com/author/author-AnweshanAdhikai-qKfM3"">अन्वेषण अधिकारी</a>",,
"<a attr-newsid=""9871455"" class=""saveNewsLink"" onclick=""saveNews('9871455',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""world/2026/01/26/egypt-prepares-to-ban-childrens-use-of-social-media-43-29.html""><img alt=""Egypt prepares to ban children's use of social media"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/egypt-copy-2612026055858-1000x0.jpg&amp;w=241&amp;h=158""/></a>",,
"<a href=""https://ekantipur.com/world/2026/01/26/egypt-prepares-to-ban-childrens-use-of-social-media-43-29.html"" onclick=""gaEvent('Homepage Category','विश्व','इजिप्टमा बालबालिकाको सामाजिक सञ्जाल प्रयोगमा प्रतिबन्धको तयारी');"">इजिप्टमा बालबालिकाको सामाजिक सञ्जाल प्रयोगमा प्रतिबन्धको तयारी</a>",,
"<a href=""https://ekantipur.com/author/author-8839"">एपी</a>",,
"<a attr-newsid=""9871085"" class=""saveNewsLink"" onclick=""saveNews('9871085',this,'2026-01-26');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""https://ekantipur.com/feature"" onclick=""gaEvent('Homepage Category','फिचर','clicked');""><div class=""catName"">Feature</div></a>",,
"<a href=""https://ekantipur.com/feature"" onclick=""gaEvent('Homepage Category','फिचर','clicked');""><div class=""catName"">Feature</div></a>",,
,,
"<a href=""feature/2026/01/25/52-percent-of-voters-are-young-31-percent-of-candidates-are-young-46-35.html""><div class=""placeholder""></div><img alt=""52 percent of voters are young, 31 percent of candidates are young"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/politics/untitled-design-2512026020047-1000x0.png&amp;w=651&amp;h=367""/></a>",,
"<a href=""feature/2026/01/25/52-percent-of-voters-are-young-31-percent-of-candidates-are-young-46-35.html""><div class=""placeholder""></div><img alt=""52 percent of voters are young, 31 percent of candidates are young"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/politics/untitled-design-2512026020047-1000x0.png&amp;w=651&amp;h=367""/></a>",,
"<a href=""feature/2026/01/25/52-percent-of-voters-are-young-31-percent-of-candidates-are-young-46-35.html""><div class=""placeholder""></div><img alt=""52 percent of voters are young, 31 percent of candidates are young"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/politics/untitled-design-2512026020047-1000x0.png&amp;w=651&amp;h=367""/></a>",,
"<a href=""feature/2026/01/25/52-percent-of-voters-are-young-31-percent-of-candidates-are-young-46-35.html""><div class=""placeholder""></div><img alt=""52 percent of voters are young, 31 percent of candidates are young"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/politics/untitled-design-2512026020047-1000x0.png&amp;w=651&amp;h=367""/></a>",,
"<a href=""feature/2026/01/25/52-percent-of-voters-are-young-31-percent-of-candidates-are-young-46-35.html""><div class=""placeholder""></div><img alt=""52 percent of voters are young, 31 percent of candidates are young"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/politics/untitled-design-2512026020047-1000x0.png&amp;w=651&amp;h=367""/></a>",,
,,
"<a href=""https://ekantipur.com/feature/2026/01/25/52-percent-of-voters-are-young-31-percent-of-candidates-are-young-46-35.html"" onclick=""gaEvent('Homepage Category','फिचर','५२ प्रतिशत मतदाता युवा, उम्मेदवार भने ३१ प्रतिशत');"">५२ प्रतिशत मतदाता युवा, उम्मेदवार भने ३१ प्रतिशत</a>",,
"<a href=""https://ekantipur.com/author/author-DayaDudraj-HRDuB"">दया दुदराज</a>",,
"<a attr-newsid="""" class=""saveNewsLink"" onclick=""saveNews('9868605',this,'2026-01-25');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""feature/2026/01/24/when-you-regain-your-sight-you-dance-and-sing-happily-06-29.html""><div class=""placeholder""></div><img alt=""When you regain your sight, you dance and sing happily."" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/farkaiyo-jyotee1-2412026021914-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""feature/2026/01/24/when-you-regain-your-sight-you-dance-and-sing-happily-06-29.html""><div class=""placeholder""></div><img alt=""When you regain your sight, you dance and sing happily."" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/farkaiyo-jyotee1-2412026021914-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""feature/2026/01/24/when-you-regain-your-sight-you-dance-and-sing-happily-06-29.html""><div class=""placeholder""></div><img alt=""When you regain your sight, you dance and sing happily."" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/farkaiyo-jyotee1-2412026021914-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/feature/2026/01/24/when-you-regain-your-sight-you-dance-and-sing-happily-06-29.html"" onclick=""gaEvent('Homepage Category','फिचर','दृष्टि फर्कँदा नाचगान गरेर खुसियाली');"">दृष्टि फर्कँदा नाचगान गरेर खुसियाली</a>",,
"<a href=""https://ekantipur.com/author/author-16680"">लक्ष्मी गौतम</a>",,
"<a href=""feature/2026/01/22/fame-and-fortune-grew-along-with-rice-46-26.html""><div class=""placeholder""></div><img alt=""Fame and fortune grew along with rice."" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/dhan-falaune-kishan-6-2212026030032-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""feature/2026/01/22/fame-and-fortune-grew-along-with-rice-46-26.html""><div class=""placeholder""></div><img alt=""Fame and fortune grew along with rice."" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/dhan-falaune-kishan-6-2212026030032-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/feature/2026/01/22/fame-and-fortune-grew-along-with-rice-46-26.html"" onclick=""gaEvent('Homepage Category','फिचर','धानसँगै फल्यो नाम र दाम');"">धानसँगै फल्यो नाम र दाम</a>",,
"<a href=""https://ekantipur.com/author/author-16680"">लक्ष्मी गौतम</a>",,
"<a href=""feature/2026/01/22/janata-mavis-reputation-in-education-07-14.html""><div class=""placeholder""></div><img alt=""Janata Mavi's reputation in education"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/10-2212026030033-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
